3	1098	1115	1295	0.3906318137843586
3	1144	1157	1159	0.38715257174363665
3	1098	1144	1157	0.3569573027568311
3	1144	1157	1260	0.3471332123323691
3	1157	1159	1260	0.3633284947320563
3	1144	1157	1221	0.39087462305505777
3	1144	1159	1260	0.3786034345185936
3	1115	1181	1295	0.4063405873847476
3	1115	1210	1295	0.49184958509501814
3	1144	1148	1157	0.3625975875991818
3	1130	1157	1159	0.4451388003731342
3	1144	1148	1159	0.4181472577736822
3	1144	1159	1260	0.37860343451859363
3	1098	1144	1164	0.4485651330067965
3	1130	1144	1221	0.4905571081909876
3	1144	1157	1221	0.39087462305505793
3	1181	1205	1352	0.42446250442685046
3	1144	1157	1159	0.38715257174363654
3	1098	1181	1295	0.4451093726667997
3	1098	1144	1157	0.35695730275683113
3	1181	1210	1295	0.429695653245062
3	1157	1164	1295	0.4701680126571217
3	1144	1148	1221	0.4597270971852452
3	1148	1157	1260	0.42873614262491344
3	1115	1295	1365	0.43632998987853155
3	1144	1159	1221	0.4150069358739581
3	1098	1193	1210	0.4898126212476625
3	1130	1144	1159	0.4052978636957936
3	1144	1221	1260	0.44308157037888557
3	1130	1144	1260	0.4882717930149935
3	1115	1181	1210	0.4632706666638167
3	1130	1221	1260	0.4614951205995909
3	1109	1210	1295	0.4533308441680089
3	1157	1159	1221	0.45541439997356
3	1164	1181	1295	0.46106853885384713
3	1144	1159	1164	0.4755103351694898
3	1115	1193	1295	0.48064297021927915
3	1181	1205	1295	0.4930421341101267
3	1144	1157	1191	0.44670752518975193
3	1144	1157	1164	0.4799745467243053
3	1098	1115	1295	0.3906318137843586
3	1144	1148	1260	0.4652372952897827
3	1157	1221	1260	0.40795549762370403
3	1109	1115	1210	0.4824584715031643
3	1130	1157	1260	0.46058562745013937
3	1205	1210	1295	0.46130539851627406
3	1130	1144	1157	0.4546087438807398
3	1148	1157	1221	0.47102248027047855
3	1157	1159	1191	0.47831830589851704
3	1144	1157	1295	0.44014350340305713
3	1144	1157	1260	0.34713321233236893
3	1115	1295	1658	0.4885808525197726
3	1098	1164	1181	0.4478403402182048
3	1098	1181	1210	0.4510633023260811
3	1098	1157	1164	0.4876504546391034
3	1098	1210	1295	0.43729361683684836
3	1098	1115	1181	0.4712006543740081
3	1157	1159	1260	0.36332849473205625
3	1098	1115	1210	0.41546839219988535
3	1109	1115	1295	0.47006557982695835
3	1144	1164	1295	0.4819202951945021
3	1098	1144	1295	0.4376273677215606
3	1210	1245	1295	0.47010355769608303
3	1148	1157	1159	0.49950272113918853
3	1148	1159	1221	0.48485217954324517
3	1115	1210	1365	0.497831826293218
3	1098	1157	1295	0.4685077039273196
